run_id,timestamp,total_time,n_graphs,universe_homophily,universe_edge_density,homophily_range_0,density_range_0,degree_heterogeneity,edge_noise,cluster_count_factor,center_variance,cluster_variance,assignment_skewness,community_exclusivity,universe_randomness_factor,max_mean_community_deviation,max_max_community_deviation,community_imbalance_range_0,degree_separation_range_0,power_law_exponent_range_0,family_n_graphs,family_node_counts_mean,family_node_counts_std,family_edge_counts_mean,family_edge_counts_std,family_densities_mean,family_densities_std,family_densities_min,family_densities_max,family_avg_degrees_mean,family_avg_degrees_std,family_avg_degrees_min,family_avg_degrees_max,family_community_counts_mean,family_community_counts_std,community_gcn_accuracy,community_gcn_f1_macro,community_gcn_train_time,community_sage_accuracy,community_sage_f1_macro,community_sage_train_time,community_mlp_accuracy,community_mlp_f1_macro,community_mlp_train_time,community_rf_accuracy,community_rf_f1_macro,community_rf_train_time
0,20250526_131726,34.09925055503845,10,0.0,0.01,0.11236203565420874,0.04753571532049581,0.7587945476302645,0.17959754525911098,0.565231688752142,0.08499489191350384,0.07613762547568977,0.6929409166199482,0.8005575058716043,0.35403628889802274,0.055146123573950614,0.4879639408647978,0.41622132040021087,0.24863737747479334,2.354554954089941,10,96.6,13.8,208.3,91.16474099124068,0.04297379073112842,0.009122166442821013,0.031485148514851485,0.06023909330849247,4.1663142351644655,1.3119807623921236,2.625,6.807017543859649,3.5,0.6708203932499369,0.6113989637305699,0.4470376092186906,6.116637468338013,0.6735751295336787,0.48692602040816324,1.872633695602417,0.616580310880829,0.5840981240981241,0.7027037143707275,0.5854922279792746,0.5423924775442255,0.2991771697998047
1,20250526_131752,26.704455614089966,10,0.0,0.01,0.03451636991693369,0.03045332696397407,0.22005186776738944,0.07217688598960463,0.8561363948789376,0.9290097093237397,0.3497405958941116,0.43292976982672304,0.5145069122121801,0.36687414814014147,0.14873750460775148,0.4208188474514666,0.12721056292993965,0.13981945565580628,3.31330809725888,10,69.2,28.763866221354874,97.0,58.27349311651053,0.04289338316979136,0.014881851277858247,0.02851799906498364,0.07126436781609195,2.569804912754699,0.6370910240459305,1.7714285714285714,3.4653465346534653,4.2,0.8717797887081347,0.211864406779661,0.1528842324541249,0.8022170066833496,0.23728813559322035,0.2101236201994569,0.6187529563903809,0.3389830508474576,0.3181889472891083,1.0795583724975586,0.3559322033898305,0.2782550782550782,0.2621884346008301
2,20250526_131822,29.22505235671997,10,0.5,0.01,0.2504526445996948,0.005239805218493487,0.7701764335115661,0.1081502508768857,0.9108284242737223,0.3970900139570129,0.2272007979897131,0.32725808788871896,0.7549512047948033,0.35507399666353673,0.29013155630141685,0.28264844357557495,0.2138257605308045,0.1794245907839793,2.405058417085134,10,53.3,11.75627492022877,56.9,14.522052196573322,0.04248958690647465,0.00938981607438604,0.029733424470266577,0.06439393939393939,2.120534654865268,0.13365413571862678,1.8,2.25974025974026,3.8,0.7483314773547882,0.49504950495049505,0.32681532304173816,3.0907583236694336,0.5544554455445545,0.36792840375586855,1.5272870063781738,0.5544554455445545,0.3661442006269592,1.2066080570220947,0.5544554455445545,0.3642670468044666,0.2073986530303955
3,20250526_131855,33.72528314590454,10,0.5,0.01,0.29670345404268,0.027477236342236273,0.3533025717595566,0.02318686982375181,1.0555981431520651,0.24966904833334444,0.07183490040790065,0.1306595585666134,0.5579753557489722,0.313695841352213,0.2640455121489061,0.3600409684350211,0.49536084237890005,0.4292455238826498,2.9656122769943014,10,84.3,16.137224048763777,145.0,55.490539734264615,0.039965494997233716,0.0043288226227559115,0.033300033300033303,0.048530416951469584,3.3223578280187693,0.7137145835023757,2.2545454545454544,4.4,4.0,0.7745966692414834,0.5034965034965035,0.4437890922959573,1.966522455215454,0.5034965034965035,0.4601269026672252,3.987130880355835,0.44755244755244755,0.39382020518170757,1.2291014194488525,0.4125874125874126,0.36194703949487794,0.27337050437927246
4,20250526_131927,31.980764389038086,10,1.0,0.01,0.23514970524172518,0.03174168530263651,0.32413878236417404,0.2274227593949453,0.8322307905738557,1.211666848918469,0.06928945175851876,0.35269376274384356,0.9563611449675988,0.2275019594633894,0.17698358517594792,0.13396318191788006,0.21317489553276886,0.6220018717857105,3.3139139538551063,7,76.28571428571429,27.618390796787594,151.0,88.05031029392879,0.05183012230359703,0.016329687754352076,0.03585071995298266,0.08994708994708994,3.5935275700872107,1.145739498650405,2.0476190476190474,5.276190476190476,3.0,1.0690449676496976,0.976,0.9764372932635587,2.964259624481201,0.904,0.8801919328235118,1.5403494834899902,0.944,0.7160830999066292,0.9788095951080322,0.928,0.9188453159041394,0.16984224319458008
5,20250526_132001,33.78440976142883,10,1.0,0.01,0.034046541568094855,0.048724154721822836,0.7558611701509956,0.10544034176781043,1.5029287350404377,0.7587224886681175,0.34050283452873165,0.3316796857505331,0.8530155056365045,0.12332469088732095,0.11399810782449059,0.10960454165814437,0.04936297742440526,0.31030550475290186,2.997197948934596,9,80.0,25.05105897074125,154.0,80.97873520595117,0.052519542580940826,0.027684771998954496,0.03495311167945439,0.125,3.591943122346971,1.2706833822144834,1.875,6.174757281553398,3.3333333333333335,1.1547005383792515,0.8012422360248447,0.5293149425287356,4.145202159881592,0.7639751552795031,0.5312409408207728,1.6240055561065674,0.577639751552795,0.37364279273745477,1.1948566436767578,0.5341614906832298,0.34752321981424145,0.2659437656402588
