experiment_id,combination,repeat,timestamp,num_communities,num_nodes,feature_dim,edge_density,homophily,feature_signal,randomness_factor,min_connection_strength,min_component_size,indirect_influence,node_count,edge_count,density,avg_degree,clustering_coefficient,triangle_count,triangle_density,power_law_exponent,connected_components,largest_component_size,avg_communities_per_node,intra_community_density,inter_community_density,empirical_homophily,GCN_accuracy,GCN_train_time,GCN_metrics_macro_precision,GCN_metrics_macro_recall,GCN_metrics_macro_f1,GCN_metrics_weighted_precision,GCN_metrics_weighted_recall,GCN_metrics_weighted_f1,GCN_final_train_loss,GCN_final_val_loss,GCN_best_val_acc,GCN_epochs_trained,GCN_best_val_score,GCN_n_trials,GCN_param_lr,GCN_param_weight_decay,GCN_param_dropout,GCN_param_hidden_dim,GCN_param_num_layers,GCN_param_residual,GCN_param_norm_type,GCN_param_agg_type,GCN_param_patience,SAGE_accuracy,SAGE_train_time,SAGE_metrics_macro_precision,SAGE_metrics_macro_recall,SAGE_metrics_macro_f1,SAGE_metrics_weighted_precision,SAGE_metrics_weighted_recall,SAGE_metrics_weighted_f1,SAGE_final_train_loss,SAGE_final_val_loss,SAGE_best_val_acc,SAGE_epochs_trained,SAGE_best_val_score,SAGE_n_trials,SAGE_param_lr,SAGE_param_weight_decay,SAGE_param_dropout,SAGE_param_hidden_dim,SAGE_param_num_layers,SAGE_param_residual,SAGE_param_norm_type,SAGE_param_agg_type,SAGE_param_patience,MLP_accuracy,MLP_train_time,MLP_metrics_macro_precision,MLP_metrics_macro_recall,MLP_metrics_macro_f1,MLP_metrics_weighted_precision,MLP_metrics_weighted_recall,MLP_metrics_weighted_f1,MLP_final_train_loss,MLP_final_val_loss,MLP_best_val_acc,MLP_epochs_trained,MLP_best_val_score,MLP_n_trials,MLP_param_lr,MLP_param_weight_decay,MLP_param_dropout,MLP_param_hidden_dim,MLP_param_num_layers,MLP_param_patience,RandomForest_accuracy,RandomForest_train_time,RandomForest_metrics_macro_precision,RandomForest_metrics_macro_recall,RandomForest_metrics_macro_f1,RandomForest_metrics_weighted_precision,RandomForest_metrics_weighted_recall,RandomForest_metrics_weighted_f1,RandomForest_best_val_score,RandomForest_n_trials,RandomForest_param_n_estimators,RandomForest_param_max_depth,RandomForest_param_min_samples_split,RandomForest_param_min_samples_leaf,RandomForest_param_max_features
5_0,5,0,20250501_122357,9,134,32,0.02822294315682835,0.2109704641350211,0.0,0.1317095352063551,0.07070266277978302,9,0.0,124,237,0.03107789142407553,3.8225806451612905,0.07732969908017344,27.0,8.706194941378287e-05,1.7539382743597578,1,124,1.0,0.059880239520958084,0.027536445295243704,0.3699956626554636,0.23076924681663513,1.8694980144500732,0.2222222222222222,0.21296296296296294,0.18271604938271607,0.2692307692307692,0.23076923076923078,0.20512820512820512,0.11027565598487854,10.167070388793945,0.1666666716337204,160,0.2916666865348816,20,0.009552881799437394,1.7360734453509074e-05,0.1610523075728208,32,3,False,batch,max,77,0.11538462340831757,1.5625865459442139,0.026984126984126985,0.09259259259259259,0.04178537511870845,0.033516483516483515,0.11538461538461539,0.05193951347797502,1.8141518831253052,2.2358875274658203,0.1666666716337204,181,0.25,20,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.11538462340831757,0.2114543914794922,0.039316239316239315,0.10185185185185185,0.05246913580246913,0.04852071005917159,0.11538461538461539,0.06303418803418803,1.4676622152328491,2.2309422492980957,0.1666666716337204,45,0.2916666865348816,20,0.005032612718397791,2.0484225929760973e-05,0.5881026531547691,16,2,31,0.11538461538461539,0.2883906364440918,0.14259259259259258,0.1111111111111111,0.08500881834215168,0.19102564102564104,0.11538461538461539,0.10671550671550671,0.2916666666666667,20,139,8,6,2,
5_1,5,1,20250501_122427,10,96,32,0.07133097767247819,0.18787878787878787,0.0,0.25481762364438143,0.07540619035175246,9,0.0,96,330,0.07236842105263158,6.875,0.14142884323358426,133.0,0.0009308510638297873,0.8032661759099179,1,96,1.0,0.14588235294117646,0.06481257557436518,0.3847732735571339,0.10000000149011612,0.7387239933013916,0.048484848484848485,0.07575757575757575,0.05909090909090909,0.06333333333333332,0.1,0.0775,1.0390781164169312,3.232394218444824,0.21052631735801697,121,0.31578946113586426,20,0.0035503048581283078,0.0007568292060167617,0.5474136752138244,32,1,False,batch,sum,86,0.10000000149011612,1.2253453731536865,0.05833333333333333,0.13333333333333333,0.07857142857142858,0.05416666666666666,0.1,0.06785714285714287,0.724217414855957,2.594992160797119,0.21052631735801697,171,0.31578946113586426,20,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.25,0.6637349128723145,0.14166666666666666,0.2833333333333333,0.18555555555555553,0.13333333333333333,0.25,0.17166666666666666,0.019005456939339638,3.911541223526001,0.2631579041481018,132,0.3684210479259491,20,0.0021137059440645744,4.201672054372529e-05,0.3600340105889054,64,3,93,0.05,0.18370270729064941,0.014285714285714285,0.1,0.025,0.007142857142857143,0.05,0.0125,0.3157894736842105,20,144,20,8,6,sqrt
6_0,6,0,20250501_122459,6,92,32,0.060269395814074325,0.28695652173913044,0.0,0.971297460306592,0.09666009377860027,7,0.0,88,230,0.060083594566353184,5.2272727272727275,0.12925258221310856,83.0,0.0007563607202741125,1.231249205764685,1,88,1.0,0.10443037974683544,0.05131414267834793,0.341047224270783,0.21052631735801697,0.6417176723480225,0.14047619047619045,0.36111111111111116,0.1388888888888889,0.18646616541353384,0.21052631578947367,0.12719298245614036,1.8375283479690552,1.8452926874160767,0.29411765933036804,53,0.4117647111415863,20,0.00014096175149815865,0.0009413993046829941,0.4861223846483287,64,3,True,layer,mean,52,0.21052631735801697,0.6859920024871826,0.23611111111111113,0.15,0.13593813593813595,0.40789473684210525,0.21052631578947367,0.2062849431270484,0.0010871796403080225,6.617985725402832,0.23529411852359772,97,0.29411765933036804,20,0.009099061962969302,1.028002961790561e-05,0.10377365965814661,32,2,False,batch,max,82,0.05263157933950424,0.3632943630218506,0.020833333333333332,0.027777777777777776,0.02380952380952381,0.039473684210526314,0.05263157894736842,0.04511278195488722,1.6486423015594482,1.8348844051361084,0.1764705926179886,78,0.3529411852359772,20,0.00022355174092773808,8.071491965689965e-05,0.5405851998845341,64,2,77,0.3157894736842105,0.22816038131713867,0.33465608465608465,0.2888888888888889,0.24206349206349206,0.47869674185463656,0.3157894736842105,0.28320802005012535,0.23529411764705882,20,139,8,6,2,
6_1,6,1,20250501_122532,12,114,32,0.143576961699872,0.1926006528835691,0.0,0.24461627405226605,0.06166524689152658,5,0.0,114,919,0.14267970811985717,16.12280701754386,0.32043811787103704,1814.0,0.007543748752412004,1.03259724078033,1,114,1.0,0.3127208480565371,0.12629787234042553,0.4246355953740358,0.0833333358168602,1.2390625476837158,0.032828282828282825,0.07575757575757575,0.04250295159386069,0.04050925925925926,0.08333333333333333,0.050865800865800864,0.25236809253692627,4.351067066192627,0.27272728085517883,146,0.3181818127632141,20,0.00853618986286683,0.0004138040112561013,0.2523068845866854,32,2,False,batch,sum,98,0.0833333358168602,0.9465947151184082,0.045454545454545456,0.03636363636363637,0.04040404040404041,0.10416666666666667,0.08333333333333333,0.0925925925925926,1.0395451784133911,2.858250617980957,0.04545454680919647,140,0.27272728085517883,20,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.125,0.5046145915985107,0.10303030303030303,0.10909090909090909,0.0516934046345811,0.21944444444444444,0.125,0.08905228758169936,0.12104975432157516,5.006799697875977,0.1818181872367859,106,0.27272728085517883,20,0.0021137059440645744,4.201672054372529e-05,0.3600340105889054,64,3,93,0.08333333333333333,0.3167538642883301,0.025974025974025972,0.09090909090909091,0.04040404040404041,0.023809523809523808,0.08333333333333333,0.03703703703703704,0.22727272727272727,20,267,13,8,1,sqrt
7_0,7,0,20250501_122601,10,117,32,0.053669799088652964,0.28205128205128205,0.0,0.4883381439953187,0.02970437636521309,5,0.0,117,351,0.05172413793103448,6.0,0.07155688565944973,38.0,0.00014608080575097068,1.3340589083188301,1,117,1.0,0.14776119402985075,0.041203400915631135,0.5639034822632386,0.1666666716337204,1.3921520709991455,0.13333333333333333,0.15,0.13690476190476192,0.1597222222222222,0.16666666666666666,0.15873015873015875,0.06085068732500076,5.633340358734131,0.260869562625885,163,0.3478260934352875,20,0.00853618986286683,0.0004138040112561013,0.2523068845866854,32,2,False,batch,sum,98,0.0833333358168602,1.0902719497680664,0.06363636363636363,0.06818181818181818,0.06565656565656565,0.075,0.08333333333333333,0.0787037037037037,0.6841440200805664,2.6048758029937744,0.30434784293174744,227,0.30434784293174744,20,0.0010903884523201113,0.0002547052623339115,0.28181480118964697,16,1,True,none,sum,40,0.2083333432674408,0.2959301471710205,0.0976190476190476,0.2,0.11499999999999999,0.12301587301587301,0.20833333333333334,0.13749999999999998,0.0910082682967186,2.6996238231658936,0.260869562625885,73,0.3913043439388275,20,0.006082502133093659,7.890347196952532e-05,0.2828241508938576,32,2,63,0.25,0.21237421035766602,0.15333333333333332,0.225,0.1619047619047619,0.21111111111111114,0.25,0.20436507936507933,0.21739130434782608,20,156,10,4,7,
7_1,7,1,20250501_122633,6,125,32,0.09733121519019299,0.36795252225519287,0.0,0.8505844698222473,0.02293053118796954,10,0.0,125,674,0.08696774193548387,10.784,0.3403060298183337,898.0,0.0028261211644374507,1.004754154506868,1,125,1.0,0.1934477379095164,0.06586270871985157,0.4920165417478221,0.4399999976158142,1.3296840190887451,0.4583333333333333,0.3541666666666667,0.38710826210826205,0.616,0.44,0.49880341880341883,0.08599207550287247,2.841310739517212,0.4399999976158142,161,0.47999998927116394,20,0.00853618986286683,0.0004138040112561013,0.2523068845866854,32,2,False,batch,sum,98,0.23999999463558197,1.3775503635406494,0.26111111111111107,0.2777777777777778,0.2239010989010989,0.32799999999999996,0.24,0.2441758241758242,0.004963033366948366,3.008000373840332,0.2800000011920929,206,0.5600000023841858,20,0.004697746115694066,3.391698942256025e-05,0.45744312846030294,32,2,False,batch,sum,88,0.1599999964237213,0.5936152935028076,0.1053030303030303,0.2152777777777778,0.10936285936285935,0.14254545454545456,0.16,0.12158508158508159,0.008673351258039474,3.518489122390747,0.23999999463558197,119,0.4399999976158142,20,0.0017643967683381545,4.589824181495648e-05,0.13177917514301182,64,3,63,0.08,0.30121827125549316,0.0984848484848485,0.1111111111111111,0.0673076923076923,0.12727272727272726,0.08,0.07230769230769231,0.24,20,267,13,8,1,sqrt
8_0,8,0,20250501_122707,6,77,32,0.13383614110823677,0.4779220779220779,0.0,0.20918613008084253,0.026502441865655504,3,0.0,77,385,0.13157894736842105,10.0,0.2521941028283056,343.0,0.004688995215311005,0.8734085096873232,1,77,1.0,0.3881856540084388,0.08197389885807504,0.651293275407088,0.5625,2.5768678188323975,0.5714285714285714,0.4861111111111111,0.49725829725829723,0.6279761904761905,0.5625,0.5625541125541126,0.5824131965637207,1.3788524866104126,0.46666669845581055,300,0.6666666865348816,20,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.1875,0.6572151184082031,0.09722222222222221,0.125,0.10833333333333334,0.14583333333333331,0.1875,0.1625,0.001359799294732511,3.193434000015259,0.3333333432674408,101,0.5333333611488342,20,0.00853618986286683,0.0004138040112561013,0.2523068845866854,32,2,False,batch,sum,98,0.125,0.2758462429046631,0.041666666666666664,0.08333333333333333,0.05555555555555555,0.0625,0.125,0.08333333333333333,0.00040963481296785176,7.752303600311279,0.2666666805744171,60,0.3333333432674408,20,0.009970682275036459,0.00024840648740133946,0.3954038992607806,64,3,59,0.0,0.17437005043029785,0.0,0.0,0.0,0.0,0.0,0.0,0.2,20,139,8,6,2,
8_1,8,1,20250501_122741,14,118,32,0.09180394174921537,0.2737341772151899,0.0,0.05050747083228213,0.07762985701857623,10,0.0,118,632,0.0915543966391424,10.711864406779661,0.10760540279483442,235.0,0.0008804268009411201,-0.7888000306990341,1,118,1.0,0.35234215885947046,0.0715845290081098,0.6622787332961199,0.47999998927116394,1.035238265991211,0.41111111111111115,0.5,0.405952380952381,0.44666666666666666,0.48,0.4243809523809524,0.06992089003324509,4.209575653076172,0.30434784293174744,119,0.3913043439388275,20,0.009099061962969302,1.028002961790561e-05,0.10377365965814661,32,2,False,batch,max,82,0.03999999910593033,0.9244132041931152,0.003968253968253968,0.041666666666666664,0.007246376811594201,0.0038095238095238095,0.04,0.006956521739130433,2.4393208026885986,2.654265880584717,0.1304347813129425,110,0.260869562625885,20,0.0004470608546778491,0.0002878805718308924,0.4187787356776066,16,3,False,batch,sum,75,0.11999999731779099,0.5613746643066406,0.06153846153846154,0.15384615384615385,0.08608058608058608,0.044000000000000004,0.12,0.06285714285714286,0.08184691518545151,4.031590461730957,0.21739131212234497,120,0.260869562625885,20,0.0021137059440645744,4.201672054372529e-05,0.3600340105889054,64,3,93,0.08,0.17455005645751953,0.03461538461538462,0.11538461538461539,0.05274725274725275,0.026000000000000002,0.08,0.03885714285714286,0.21739130434782608,20,144,20,8,6,sqrt
9_0,9,0,20250501_122822,7,146,32,0.05109298333145891,0.5576208178438662,0.0,0.5900933994880078,0.055737724479189885,3,0.0,146,538,0.05082664147378366,7.36986301369863,0.09269121289669226,113.0,0.0002224059203275075,0.4516525439255685,1,146,1.0,0.20229265003371544,0.026148099318831025,0.771073248595614,0.6000000238418579,0.5610392093658447,0.6258503401360543,0.5833333333333333,0.5893994893994893,0.6206349206349205,0.6,0.5962367262367262,0.3513891398906708,1.7859450578689575,0.6206896305084229,49,0.6896551847457886,20,0.0020585014413625584,0.00016530765531441898,0.31277129728986885,128,3,True,none,max,30,0.36666667461395264,1.2750799655914307,0.33095238095238094,0.3166666666666667,0.3196145124716554,0.3722222222222222,0.36666666666666664,0.3645502645502646,0.005643164273351431,4.3415303230285645,0.48275861144065857,193,0.5517241358757019,20,0.008985996321250215,2.674701807186938e-05,0.3330018173385574,16,2,True,layer,max,65,0.10000000894069672,0.5673613548278809,0.03339517625231911,0.09523809523809523,0.04855275443510738,0.03722943722943723,0.1,0.05315904139433551,0.050924595445394516,4.395262718200684,0.17241379618644714,115,0.37931033968925476,20,0.0021137059440645744,4.201672054372529e-05,0.3600340105889054,64,3,93,0.1,0.30841779708862305,0.042857142857142864,0.10714285714285714,0.06122448979591837,0.04000000000000001,0.1,0.05714285714285715,0.1724137931034483,20,267,13,8,1,sqrt
9_1,9,1,20250501_122904,8,142,32,0.11135676837556378,0.6025293586269196,0.0,0.9946622988722544,0.08352473052581882,3,0.0,142,1107,0.1105783637998202,15.591549295774648,0.2352142570646661,1353.0,0.002896100004281005,-0.3293663170202735,1,142,1.0,0.5310509554140127,0.05025699600228441,0.8270899412958712,0.931034505367279,0.9842808246612549,0.9,0.9319727891156461,0.8969474969474971,0.9551724137931035,0.9310344827586207,0.9339227821986441,0.022841930389404297,0.31397363543510437,0.9642857313156128,88,1.0,20,0.0033183260423435587,0.00011308954916705187,0.3166941446276055,128,3,True,none,max,30,0.7931034564971924,1.0740635395050049,0.6755952380952381,0.6029761904761904,0.6206876456876457,0.8628899835796389,0.7931034482758621,0.8071376898963105,0.0014917170628905296,1.7066657543182373,0.6071428656578064,164,0.8571429252624512,20,0.00853618986286683,0.0004138040112561013,0.2523068845866854,32,2,False,batch,sum,98,0.20689654350280762,0.3051934242248535,0.08333333333333333,0.17142857142857143,0.11164465786314526,0.10057471264367815,0.20689655172413793,0.1347435525934512,1.9338308572769165,2.0821712017059326,0.2142857313156128,66,0.2857142984867096,20,0.0004066563313514797,1.5679933916722995e-05,0.4421165132560785,64,3,48,0.10344827586206896,0.09291386604309082,0.05048076923076923,0.08035714285714285,0.05213903743315508,0.08156498673740054,0.10344827586206896,0.07634150839018992,0.21428571428571427,20,85,8,5,5,sqrt
10_0,10,0,20250501_122941,12,113,32,0.08259017929286004,1.0,0.0,0.6548480623891278,0.06268061300131894,7,0.0,102,277,0.053775965831877305,5.431372549019608,0.6387021475256768,355.0,0.002067559697146185,0.5164663334981476,10,15,1.0,0.5357833655705996,0.0,1.0,0.8571428656578064,2.623745918273926,0.7166666666666666,0.7166666666666666,0.6933333333333334,0.8968253968253967,0.8571428571428571,0.8571428571428571,0.2066931128501892,0.4205462336540222,0.949999988079071,300,1.0,20,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.6190476417541504,0.7833821773529053,0.42333333333333334,0.53,0.42936507936507934,0.6015873015873017,0.6190476190476191,0.5755857898715041,0.0023939022794365883,1.3888494968414307,0.6500000357627869,119,0.8500000238418579,20,0.005751780626011743,0.00016657585918554137,0.2305219247879024,32,2,False,layer,sum,81,0.1428571492433548,0.40976905822753906,0.046785714285714285,0.10333333333333332,0.06166666666666667,0.07448979591836735,0.14285714285714285,0.09444444444444444,0.03886256739497185,4.274331092834473,0.10000000149011612,89,0.20000000298023224,20,0.0010677482709481358,0.00015304852121831474,0.12322520635999887,128,3,87,0.14285714285714285,0.11770081520080566,0.06481481481481483,0.1111111111111111,0.07142857142857142,0.10317460317460317,0.14285714285714285,0.10884353741496598,0.1,20,95,6,4,6,
10_1,10,1,20250501_123020,14,117,32,0.04451786106530696,1.0,0.0,0.5616325332843798,0.06256958881637652,4,0.0,117,315,0.046419098143236075,5.384615384615385,0.6234130067463399,385.0,0.0014800292161611503,0.3921882619723407,14,15,1.0,0.6468172484599589,0.0,1.0,0.9166666865348816,2.5917606353759766,0.8680555555555555,0.9166666666666666,0.8880952380952382,0.8576388888888888,0.9166666666666666,0.8821428571428571,0.23470188677310944,0.2918444573879242,1.0,300,1.0,20,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.5416666865348816,2.0542969703674316,0.6282051282051282,0.5256410256410257,0.49743589743589745,0.75,0.5416666666666666,0.5513888888888889,0.0005693329148925841,0.8433943390846252,0.8260869979858398,300,0.9130434989929199,20,0.0035337857875932894,4.044758550598602e-05,0.16940641877629403,128,2,True,layer,sum,63,0.0416666679084301,0.3130490779876709,0.008928571428571428,0.03571428571428571,0.014285714285714287,0.010416666666666666,0.041666666666666664,0.016666666666666666,0.7472063302993774,3.445789098739624,0.260869562625885,72,0.260869562625885,20,0.008627323035687523,1.028002961790561e-05,0.584768555393933,16,2,65,0.041666666666666664,0.11612367630004883,0.07142857142857142,0.03571428571428571,0.047619047619047616,0.08333333333333333,0.041666666666666664,0.05555555555555555,0.21739130434782608,20,96,20,8,10,
11_0,11,0,20250501_123050,5,83,32,0.022287023439208936,0.35185185185185186,0.02,0.2680117320860753,0.09057903694331056,7,0.0,42,54,0.0627177700348432,2.5714285714285716,0.05719954648526076,4.0,0.0003484320557491289,2.0249905201334917,1,42,1.0,0.09313725490196079,0.0532724505327245,0.27228252560770533,0.2222222238779068,1.1398577690124512,0.125,0.25,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.14814814814814814,1.339409351348877,1.4448188543319702,0.625,102,0.375,20,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.2222222238779068,0.6780929565429688,0.3333333333333333,0.1875,0.2,0.5185185185185186,0.2222222222222222,0.2666666666666667,0.5431655645370483,1.9995442628860474,0.375,81,0.75,20,0.0025869255149520948,0.00021063979781445107,0.4973226820560445,16,3,False,batch,mean,48,0.4444444477558136,0.4145989418029785,0.21666666666666665,0.25,0.22999999999999998,0.4074074074074074,0.4444444444444444,0.4222222222222222,0.0036677487660199404,3.561887741088867,0.25,88,0.5,20,0.0010677482709481358,0.00015304852121831474,0.12322520635999887,128,3,87,0.2222222222222222,0.15191149711608887,0.05555555555555555,0.25,0.0909090909090909,0.04938271604938271,0.2222222222222222,0.0808080808080808,0.25,20,144,20,8,6,sqrt
11_1,11,1,20250501_123121,11,138,32,0.06387201594268635,0.18012422360248448,0.02,0.018081092205685434,0.06399015369249683,6,0.0,138,322,0.0340632603406326,4.666666666666667,0.059775811949724963,21.0,4.900405100154946e-05,0.9065140242260148,1,138,1.0,0.06962785114045618,0.03062645011600928,0.3890247155049786,0.17241379618644714,1.242304801940918,0.14393939393939392,0.18484848484848485,0.12842712842712845,0.22126436781609196,0.1724137931034483,0.1691297208538588,0.14375612139701843,5.115131855010986,0.29629629850387573,145,0.3333333432674408,20,0.00853618986286683,0.0004138040112561013,0.2523068845866854,32,2,False,batch,sum,98,0.0,0.6800031661987305,0.0,0.0,0.0,0.0,0.0,0.0,0.7672017216682434,3.646552085876465,0.1111111119389534,143,0.2222222238779068,20,0.0020904632665094958,0.00014857182261913718,0.17437146944924695,32,1,False,layer,max,63,0.03448275849223137,0.3766658306121826,0.015384615384615385,0.038461538461538464,0.02197802197802198,0.013793103448275864,0.034482758620689655,0.01970443349753695,1.2531991004943848,3.2296066284179688,0.14814814925193787,102,0.18518519401550293,20,0.0026070247583707684,1.0994335574766187e-05,0.5849549260809972,16,1,67,0.06896551724137931,0.0920250415802002,0.02857142857142857,0.04,0.03333333333333333,0.04926108374384236,0.06896551724137931,0.057471264367816084,0.1111111111111111,20,58,19,4,7,
12_0,12,0,20250501_123152,5,158,32,0.0677996379297259,0.27050183598531213,0.02,0.7819942855110603,0.02391294602227896,2,0.0,158,817,0.06587116020317665,10.341772151898734,0.06495671155897667,190.0,0.00029459373972798145,1.001581006937834,1,158,1.0,0.08342770856927142,0.06110313717449251,0.1544623314137228,0.27272728085517883,1.0325884819030762,0.22549019607843138,0.2177777777777778,0.20073260073260074,0.24688057040998215,0.2727272727272727,0.2390942390942391,1.3265451192855835,1.5426199436187744,0.29032257199287415,122,0.4516128897666931,20,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.1515151560306549,0.5278339385986328,0.08444444444444445,0.14666666666666667,0.10714285714285714,0.08821548821548822,0.15151515151515152,0.11147186147186147,0.004219641909003258,5.359898567199707,0.25806450843811035,81,0.3870967626571655,20,0.009191191756934065,9.545346920991793e-05,0.17057721457964053,32,2,False,layer,sum,80,0.1818181872367859,0.45876049995422363,0.089010989010989,0.13333333333333333,0.10671936758893281,0.12137862137862138,0.18181818181818182,0.14552641034854474,0.5135818719863892,1.8979177474975586,0.25806450843811035,110,0.3870967626571655,20,0.0007734741473290318,6.037176858674661e-05,0.1004045260178853,128,2,80,0.2727272727272727,0.16651701927185059,0.15,0.2,0.15272727272727274,0.20454545454545456,0.2727272727272727,0.20826446280991737,0.3225806451612903,20,144,20,8,6,sqrt
12_1,12,1,20250501_123225,13,154,32,0.11339101223189998,0.07550644567219153,0.02,0.8241041238552218,0.04689043843865164,7,0.0,154,1086,0.09218232747644513,14.103896103896103,0.30237250005568694,1622.0,0.002717354884537547,0.8765594969010453,1,154,1.0,0.09468822170900693,0.09198350893266148,0.014489139662702152,0.03125,1.3654866218566895,0.019230769230769232,0.038461538461538464,0.02564102564102564,0.015625,0.03125,0.020833333333333332,0.13782717287540436,7.085144519805908,0.1666666716337204,161,0.23333334922790527,20,0.009099061962969302,1.028002961790561e-05,0.10377365965814661,32,2,False,batch,max,82,0.125,0.5599000453948975,0.11538461538461539,0.10256410256410256,0.07332667332667334,0.23046875,0.125,0.10990259740259739,0.0050351060926914215,6.3009867668151855,0.13333334028720856,83,0.2666666805744171,20,0.009099061962969302,1.028002961790561e-05,0.10377365965814661,32,2,False,batch,max,82,0.15625,0.6308245658874512,0.044871794871794865,0.07692307692307693,0.056166056166056175,0.0859375,0.15625,0.11011904761904762,2.2545928955078125,2.6719143390655518,0.10000000894069672,151,0.3333333432674408,20,0.0002666634858923052,0.0001815853292274659,0.18163141469748137,32,2,81,0.03125,0.0956418514251709,0.038461538461538464,0.019230769230769232,0.02564102564102564,0.0625,0.03125,0.041666666666666664,0.13333333333333333,20,58,19,4,7,
13_0,13,0,20250501_123251,11,69,32,0.12158835566347188,0.11073825503355705,0.02,0.04378392066987491,0.06032491861471943,3,0.0,69,298,0.12702472293265132,8.63768115942029,0.26045133611505894,278.0,0.005305951063098828,0.6947400436465392,1,69,1.0,0.1746031746031746,0.12285581826611033,0.17396467270298352,0.20000001788139343,1.1226205825805664,0.14646464646464646,0.18181818181818182,0.12424242424242425,0.2074074074074074,0.2,0.1688888888888889,1.8123245239257812,2.870236873626709,0.07692307978868484,133,0.3076923191547394,20,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.13333334028720856,0.43015313148498535,0.04090909090909091,0.13636363636363635,0.060606060606060615,0.04666666666666666,0.13333333333333333,0.06666666666666667,2.2309443950653076,2.5065677165985107,0.07692307978868484,53,0.3076923191547394,20,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.13333334028720856,0.14068078994750977,0.03409090909090909,0.18181818181818182,0.05656565656565657,0.025,0.13333333333333333,0.04148148148148148,2.1561596393585205,2.4832348823547363,0.07692307978868484,33,0.38461539149284363,20,0.0009906222782518875,7.243815286196198e-05,0.31276698977310435,16,2,32,0.2,0.09374260902404785,0.061471861471861476,0.2727272727272727,0.0984848484848485,0.04507936507936508,0.2,0.07222222222222223,0.15384615384615385,20,72,6,2,4,
13_1,13,1,20250501_123322,5,110,32,0.06147571088346496,0.30930930930930933,0.02,0.9689678620822997,0.08965371745714566,8,0.0,109,333,0.05657492354740061,6.110091743119266,0.14544611144536504,135.0,0.0006430592471919747,1.1815369955286386,1,109,1.0,0.08155186064924783,0.04975124378109453,0.24219242192421922,0.260869562625885,1.012026071548462,0.12272727272727273,0.1688888888888889,0.14153846153846153,0.19664031620553363,0.2608695652173913,0.22341137123745816,1.5216785669326782,1.5767056941986084,0.2857142984867096,90,0.523809552192688,20,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.260869562625885,0.4444701671600342,0.1638095238095238,0.18444444444444447,0.17,0.24223602484472048,0.2608695652173913,0.2456521739130435,0.00030198556487448514,4.850019931793213,0.3333333432674408,54,0.4761904776096344,20,0.002997858219123058,1.075286667663971e-05,0.10860170149467108,128,3,True,none,max,30,0.17391304671764374,0.5507113933563232,0.09350649350649351,0.14666666666666667,0.11372549019607843,0.1095426312817617,0.17391304347826086,0.13384484228473997,0.005939289927482605,2.9737234115600586,0.3333333432674408,116,0.4761904776096344,20,0.0010677482709481358,0.00015304852121831474,0.12322520635999887,128,3,87,0.21739130434782608,0.15571022033691406,0.12615384615384614,0.1622222222222222,0.13172932330827067,0.18193979933110366,0.21739130434782608,0.18175874468780645,0.38095238095238093,20,114,17,3,8,
14_0,14,0,20250501_123350,13,67,32,0.10007116092126694,0.1134453781512605,0.02,0.434690392663586,0.062139828194403696,9,0.0,66,238,0.11095571095571095,7.212121212121212,0.10815186497004674,59.0,0.0012893356643356643,1.1134028168701648,1,66,1.0,0.15,0.10737913486005089,0.16559565002471574,0.0714285746216774,1.353083848953247,0.014285714285714285,0.05,0.022222222222222223,0.02040816326530612,0.07142857142857142,0.03174603174603175,2.4018936157226562,2.5053884983062744,0.1538461595773697,123,0.23076924681663513,20,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.1428571492433548,0.46843743324279785,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2263072729110718,2.9751741886138916,0.07692307978868484,72,0.3076923191547394,20,0.0009525889086580769,0.0009360540102485373,0.2210276357557502,32,2,False,layer,mean,71,0.0,0.5478811264038086,0.0,0.0,0.0,0.0,0.0,0.0,2.320363998413086,2.502675771713257,0.3076923191547394,115,0.23076924681663513,20,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,72,0.0,0.054187774658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,20,58,19,4,7,
