run_id,timestamp,total_time,method,degree_distribution,n_graphs,universe_homophily,universe_edge_density,homophily_range_width,density_range_width,degree_heterogeneity,edge_noise,cluster_count_factor,cluster_variance,center_variance,assignment_skewness,community_exclusivity,universe_randomness_factor,family_n_graphs,family_node_counts_mean,family_node_counts_std,family_node_counts_min,family_node_counts_max,family_edge_counts_mean,family_edge_counts_std,family_edge_counts_min,family_edge_counts_max,family_community_counts_mean,family_community_counts_std,family_community_counts_min,family_community_counts_max,consistency_overall,consistency_pattern,consistency_fidelity,consistency_degree,signal_degree_signals_mean,signal_degree_signals_std,signal_structure_signals_mean,signal_structure_signals_std,signal_feature_signals_mean,signal_feature_signals_std,community_gcn_accuracy,community_gcn_f1_macro,community_gcn_train_time,community_gcn_success,community_sage_accuracy,community_sage_f1_macro,community_sage_train_time,community_sage_success,community_mlp_accuracy,community_mlp_f1_macro,community_mlp_train_time,community_mlp_success,community_rf_accuracy,community_rf_f1_macro,community_rf_train_time,community_rf_success
31,20250527_105647,12.970331192016602,dc_sbm,standard,12,0.6000000000000001,0.17,0.12853798315721582,0.026931046548447347,0.51189798245863,0.061025722711299635,0.9929889836111917,0.11508637891780323,0.37353022873849595,0.2860472629891987,0.9090514654900237,0.31062795189814574,12,92.08333333333333,6.957709552878894,80.0,99.0,993.4166666666666,255.21933649749624,722.0,1512.0,4.333333333333333,0.4714045207910316,4.0,5.0,0.7258326602322599,0.9166298719977876,0.9911799730907142,-0.18645638901570397,0.35807970702901043,0.1302573043469035,0.9465917589331109,0.20936197790902092,0.6648734505677314,0.11186583224808609,0.8853046594982079,0.7483431512629617,1.4022958278656006,True,0.8960573476702509,0.82138266824179,1.4945669174194336,True,0.7634408602150538,0.6427596378086118,0.929175853729248,True,0.7240143369175627,0.6079326358396127,0.3645181655883789,True
32,20250527_105659,11.66426134109497,dc_sbm,standard,12,0.8,0.02,0.040440458686048265,0.039227380205528045,0.8605372392370312,0.03270852010814347,0.7488604760848334,0.40707822096077395,1.0730178359933216,0.3306642066891121,0.8841965028118266,0.11290087517011738,12,87.75,6.152573987094073,81.0,100.0,398.9166666666667,172.47823936820424,124.0,689.0,4.666666666666667,0.4714045207910317,4.0,5.0,0.6650595568193831,0.7470758127317323,0.9816975849593178,-0.13224901128518493,0.3244228012842564,0.07311358553544911,2.974074863701876,1.5436947089274773,0.29817053447168534,0.09976820127877245,0.6277372262773723,0.4912553384969248,1.356247901916504,True,0.5985401459854015,0.5258085794195634,0.7891542911529541,True,0.44525547445255476,0.38193700115611906,0.7623577117919922,True,0.45255474452554745,0.36851382803943045,0.379209041595459,True
33,20250527_105713,13.928802490234375,dc_sbm,standard,12,0.8,0.02,0.11378804402384912,0.0032982113794721214,0.8881106699002571,0.0929658177174069,1.1796920413761298,0.27669515004816864,0.2898955198154253,0.3091317310925071,0.749651107354153,0.933582168271923,12,88.83333333333333,6.890008869531463,77.0,100.0,358.5,185.68992972156568,160.0,862.0,4.5,0.5,4.0,5.0,0.7162040081836285,0.8190037309561465,0.9787914221610406,-0.014570265316231358,0.3373497878683637,0.04942577803805947,2.8063408383808746,0.8546072204211731,0.381171500078416,0.11103976982508648,0.989247311827957,0.9882697748323839,1.9701354503631592,True,0.9498207885304659,0.9404896842457914,1.3890900611877441,True,0.5197132616487455,0.46494396857463005,1.7522578239440918,True,0.5268817204301075,0.4357495609803036,0.33840394020080566,True
34,20250527_105726,13.835882186889648,dc_sbm,standard,12,0.8,0.07,0.062165959951271055,0.0409493610359425,0.3347526245715251,0.01937135186735427,0.6103133250526004,0.4815319428486482,1.2989204050898218,0.4262059869546115,0.6318044128408237,0.7607388880619933,12,88.83333333333333,7.808471183414985,80.0,100.0,596.3333333333334,213.9175594060063,257.0,903.0,4.416666666666667,0.4930066485916347,4.0,5.0,0.748352443124658,0.8200930639006406,0.9914098171239711,0.11875645357406582,0.449369266712533,0.09531069516153744,4.28129370412258,5.700562414968743,0.27422316151216414,0.1080497018088905,0.6311787072243346,0.5167573796276437,1.8940846920013428,True,0.5551330798479087,0.4631148578516999,1.3603432178497314,True,0.34600760456273766,0.27195955144338535,1.6813626289367676,True,0.3688212927756654,0.35942433438542115,0.395190954208374,True
35,20250527_105739,12.81122636795044,dc_sbm,standard,12,0.8,0.07,0.18382180635983636,0.03210977999619277,0.7537122297291767,0.013931456810273503,0.5873195479896001,0.396121008437881,0.49596489618138834,0.27053391073798383,0.6960940703472024,0.5454229255759049,12,89.41666666666667,6.447975565159106,79.0,100.0,551.8333333333334,177.38180728461293,301.0,796.0,4.666666666666667,0.4714045207910317,4.0,5.0,0.6523391754194242,0.7280355967203586,0.9946485100790808,-0.18367233650175788,0.37149538470358906,0.07069930633073926,3.675859985140628,1.994737564986659,0.25187125524257875,0.08532037947852687,0.45075757575757575,0.39071567919878536,1.5951778888702393,True,0.375,0.321720166625827,1.2939636707305908,True,0.3106060606060606,0.2720628433385256,0.9300346374511719,True,0.2765151515151515,0.24433588306232287,0.3549201488494873,True
36,20250527_105752,12.951284646987915,dc_sbm,standard,12,0.8,0.12000000000000001,0.009636245500047536,0.0340481506933859,0.7986960679038018,0.08001085916578826,1.4652972501562604,0.22756971386745176,1.2485399660756638,0.12328381743860639,0.6201111512439695,0.48743178274908694,12,90.75,6.246665777303388,83.0,100.0,776.5,171.84367896434247,521.0,1110.0,4.166666666666667,0.37267799624996495,4.0,5.0,0.7063517383774143,0.7727994227994226,0.9960995526003761,-0.006039258912526602,0.3930278207774338,0.10273009415113961,2.727755445568319,0.5735264421796009,0.3295079748268687,0.07526611903686928,0.8651685393258427,0.7231806789701526,1.1667089462280273,True,0.9101123595505618,0.7582248988111991,1.5233674049377441,True,0.4943820224719101,0.4110217952248389,0.6822779178619385,True,0.4344569288389513,0.36400442157423296,0.3438129425048828,True
37,20250527_105814,22.06981062889099,dc_sbm,standard,12,0.8,0.12000000000000001,0.10013362526807623,0.02340337129740576,0.5007825256422324,0.014917816545210816,1.320277935819415,0.16746837548872257,1.1709692556900457,0.40754015393961135,0.6059209109125496,0.22757972836596296,12,92.91666666666667,5.722154800034298,80.0,99.0,852.1666666666666,222.6577468273274,626.0,1390.0,4.5,0.5,4.0,5.0,0.6915258518258496,0.7209764067987922,0.9966780672747456,0.022320310982172204,0.47330273191147804,0.1089806698092332,2.9453438255697613,0.9579076440445078,0.38084409022779764,0.12640854878550334,0.96,0.8946771653543308,1.3409323692321777,True,1.0,1.0,1.4604864120483398,True,0.49818181818181817,0.44983278893867135,1.554328441619873,True,0.5309090909090909,0.4582385777026817,0.3470957279205322,True
38,20250527_105827,12.809315919876099,dc_sbm,standard,12,0.8,0.17,0.10438314330005097,0.03497031835073321,0.26986897107295027,0.06744818746889923,1.408072083313315,0.3457236000381096,0.3253634825496854,0.15863303706309023,0.7069197619851819,0.12050631869350592,12,92.83333333333333,5.241395064505463,83.0,100.0,961.75,120.76086907603803,781.0,1185.0,4.583333333333333,0.4930066485916346,4.0,5.0,0.6792050757807994,0.7813558343846667,0.9989890563199687,-0.16466440250527378,0.49002751977984166,0.11796776976502449,2.5479545106022794,0.7274583982177983,0.25825598147628065,0.07492966472422984,0.8534798534798534,0.7617147304733244,1.317779302597046,True,0.8827838827838828,0.8316878109452736,1.071136474609375,True,0.46886446886446886,0.44530990517358876,1.6386985778808594,True,0.46886446886446886,0.40326479490658595,0.3747563362121582,True
39,20250527_105830,2.5072875022888184,dc_sbm,standard,12,0.8,0.17,0.0710838235610473,0.01704244383446508,0.9331064422815699,0.09138191856450266,1.337464728376394,0.039149152205203916,0.3798332354302976,0.2545597222048031,0.6358176884187989,0.7851508872115993,2,91.0,1.0,90.0,92.0,688.5,33.5,655.0,722.0,4.0,0.0,4.0,4.0,0.8159013270390745,0.9029654618067985,0.9929251054469123,0.2877255006879509,0.2915204678362573,0.008479532163742698,1.9709004173236853,0.4763518087655846,0.5874796804073119,0.04312929395166237,,,0.0,False,,,0.0,False,,,0.0,False,0.6222222222222222,0.6162294378852475,0.1352217197418213,True
40,20250527_105842,11.909780979156494,dc_sbm,standard,12,1.0,0.02,0.055045133960267535,0.031961538046263484,0.6238992123353798,0.0778042307315416,0.9781135295005,0.4799756038895155,1.496176967997132,0.41625663823186737,0.6815380207939177,0.1340500014774645,12,87.83333333333333,12.772583485297282,50.0,100.0,473.0,231.51097886133465,54.0,739.0,4.333333333333333,0.6236095644623235,3.0,5.0,0.7903364560540862,0.9519434707771559,0.9800370593513127,0.08772122001349375,0.4015487042770325,0.12285115110816729,23.02585093004046,3.972054645195637e-15,0.2879790003574188,0.12298583578463348,0.7838827838827839,0.6699850571653775,0.9782297611236572,True,0.6446886446886447,0.5409617774173654,0.927234411239624,True,0.3956043956043956,0.33652824833360423,1.0393576622009277,True,0.3663003663003663,0.31084456033608576,0.3383064270019531,True
41,20250527_105856,14.530903100967407,dc_sbm,standard,12,1.0,0.02,0.05140848542102799,0.03418937915355363,0.6636417575691156,0.07771304344663998,1.3273666283354584,0.18477523043007424,0.5862367394545461,0.3717045806498944,0.7130162060383115,0.29407659188146384,12,89.33333333333333,9.159087776022725,68.0,100.0,406.25,212.82235354085026,99.0,734.0,4.333333333333333,0.4714045207910316,4.0,5.0,0.75396279295135,0.9451973710488778,0.9644217540738617,-0.049424285488728986,0.3680902332817968,0.0790039472767414,23.02585093004046,3.552713678800501e-15,0.4128703065153405,0.13047206928545635,0.967391304347826,0.9572347922224627,1.9461629390716553,True,0.9384057971014492,0.9167557752831744,2.0701091289520264,True,0.6123188405797102,0.5767948639309739,1.7242956161499023,True,0.5688405797101449,0.5090457847237508,0.32627010345458984,True
42,20250527_105908,12.088886976242065,dc_sbm,standard,12,1.0,0.07,0.009208198726297101,0.018512115805779963,0.24231826749140473,0.0628480005044585,1.4901100600269168,0.07398814413657022,0.2686478533865073,0.12915702882983987,0.7673595866730473,0.13101889327289307,12,92.58333333333333,6.116348765580836,83.0,100.0,636.3333333333334,259.9392022933226,323.0,1156.0,4.5,0.5,4.0,5.0,0.836689360966904,0.9675618132614846,0.9958496853764083,0.2566238075587339,0.48050173431945886,0.15743407958205197,23.02585093004046,3.552713678800501e-15,0.6379645179627933,0.09458881883476991,0.9217081850533808,0.9160997732426304,0.9889476299285889,True,1.0,1.0,1.0779790878295898,True,0.7437722419928826,0.6136870118292018,1.0313808917999268,True,0.7402135231316725,0.611503480339223,0.33060336112976074,True
43,20250527_105920,11.973539113998413,dc_sbm,standard,12,1.0,0.07,0.12407476291065121,0.025447653432270352,0.2982448417587287,0.06537987123925958,0.7735065343522666,0.2663317783915168,0.5661421157279224,0.18463929678661828,0.8938774405638016,0.6486388756452993,12,91.83333333333333,6.2294105303435865,80.0,99.0,677.75,181.06496301972211,387.0,1073.0,4.416666666666667,0.4930066485916347,4.0,5.0,0.7899387488682084,0.9664296648563243,0.997942243893622,0.02094992684114973,0.4723489278752436,0.1606193462141882,23.02585093004046,3.552713678800501e-15,0.4435994742844589,0.0930401683380374,0.5925925925925926,0.4764743589743589,1.1545090675354004,True,0.6851851851851852,0.570087096282471,0.811758279800415,True,0.4777777777777778,0.3952841744382184,1.0572435855865479,True,0.46296296296296297,0.3827333913181687,0.3910551071166992,True
44,20250527_105935,14.85509443283081,dc_sbm,standard,12,1.0,0.12000000000000001,0.040521390725778095,0.010354655203048659,0.15263774330024593,0.0754592811525523,0.7274267657361221,0.3354001623768699,0.88793455895261,0.21082361039501207,0.9424095504354084,0.48675269812908706,12,90.0,5.930148958219065,82.0,100.0,730.0,114.81361707857943,543.0,919.0,4.416666666666667,0.4930066485916347,4.0,5.0,0.7636112880636007,0.9664296648563243,0.998851382847854,-0.1125056550903532,0.5696813008829263,0.14603132058054819,23.02585093004046,3.552713678800501e-15,0.3659688396327328,0.1504154615185077,0.6350877192982456,0.5116668393722726,2.222444772720337,True,0.6526315789473685,0.5271400277426107,2.6247880458831787,True,0.5754385964912281,0.46754372542390976,0.7183265686035156,True,0.5087719298245614,0.4047676997560834,0.3505239486694336,True
45,20250527_105938,3.069387674331665,dc_sbm,standard,12,1.0,0.12000000000000001,0.13125283704659138,0.047745068845661376,0.9708760349938164,0.009783217731538719,0.740744915781181,0.43563457358775726,0.8257048723342452,0.35957664896437896,0.9702734721962607,0.6170386171115465,3,92.33333333333333,6.79869268479038,83.0,99.0,554.6666666666666,54.38954147832304,480.0,608.0,4.0,0.0,4.0,4.0,0.8375135566565637,0.9620078300006233,0.9954510134941724,0.2726500962932268,0.4489628482972136,0.13148698722968652,23.025850930040452,3.552713678800501e-15,0.4392675339366516,0.0786841441642468,,,0.0,False,,,0.0,False,,,0.0,False,0.5054945054945055,0.4817613399286532,0.16173648834228516,True
46,20250527_105950,11.542312860488892,dc_sbm,standard,12,1.0,0.17,0.1295102098706047,0.02535748441065401,0.5283413801522394,0.08962852040098879,1.1999911906674878,0.3600055799168561,1.0788341893161872,0.11140973109143054,0.6700618093296092,0.456841488338081,12,88.91666666666667,5.251322584729383,80.0,100.0,792.75,121.5189457108095,674.0,1128.0,4.333333333333333,0.4714045207910317,4.0,5.0,0.8061856037517413,0.965297516451164,0.9991901865819143,0.1019526126925502,0.6247874383671598,0.1264273632459141,23.02585093004046,3.552713678800501e-15,0.31459922373235066,0.11335380598208969,0.9360902255639098,0.7723577235772358,0.9141829013824463,True,0.8759398496240601,0.8034272775993678,0.8250508308410645,True,0.462406015037594,0.37525465561520754,0.9769890308380127,True,0.41353383458646614,0.33605267330368094,0.3441123962402344,True
47,20250527_110015,25.067246198654175,dc_sbm,standard,12,1.0,0.17,0.0999388640937668,0.012796856715583511,0.2581006309885745,0.009692170943916412,1.0641851145619246,0.017835135995671585,0.23736689103703892,0.24012386528094992,0.6399491039090078,0.4169638923274944,12,88.75,6.233311051653581,80.0,99.0,844.9166666666666,148.1735797037455,593.0,1037.0,4.25,0.4330127018922193,4.0,5.0,0.7971483870901293,0.9644750948385288,0.9994445944206211,0.05790255693234675,0.6180946135764248,0.14336008002889006,23.02585093004046,3.552713678800501e-15,0.7191468088942935,0.08239956696543832,1.0,1.0,2.4948482513427734,True,1.0,1.0,1.4493589401245117,True,0.6504065040650406,0.5448800812103565,1.0980241298675537,True,0.6626016260162602,0.6324470224300673,0.40249156951904297,True
