experiment_id,combination,repeat,timestamp,num_communities,num_nodes,feature_dim,edge_density,homophily,randomness_factor,min_connection_strength,min_component_size,indirect_influence,regimes_per_community,intra_community_regime_similarity,inter_community_regime_similarity,feature_regime_balance,density,node_count,avg_degree,clustering_coefficient,power_law_exponent,connected_components,largest_component_size,community_GCN_accuracy,community_GCN_train_time,community_GCN_metrics_macro_precision,community_GCN_metrics_macro_recall,community_GCN_metrics_macro_f1,community_GCN_metrics_weighted_precision,community_GCN_metrics_weighted_recall,community_GCN_metrics_weighted_f1,community_GCN_final_train_loss,community_GCN_final_val_loss,community_GCN_best_val_acc,community_GCN_epochs_trained,community_GCN_best_val_score,community_GCN_n_trials,community_GCN_param_lr,community_GCN_param_weight_decay,community_GCN_param_dropout,community_GCN_param_hidden_dim,community_GCN_param_num_layers,community_GCN_param_residual,community_GCN_param_norm_type,community_GCN_param_agg_type,community_GCN_param_patience,community_SAGE_accuracy,community_SAGE_train_time,community_SAGE_metrics_macro_precision,community_SAGE_metrics_macro_recall,community_SAGE_metrics_macro_f1,community_SAGE_metrics_weighted_precision,community_SAGE_metrics_weighted_recall,community_SAGE_metrics_weighted_f1,community_SAGE_final_train_loss,community_SAGE_final_val_loss,community_SAGE_best_val_acc,community_SAGE_epochs_trained,community_SAGE_best_val_score,community_SAGE_n_trials,community_SAGE_param_lr,community_SAGE_param_weight_decay,community_SAGE_param_dropout,community_SAGE_param_hidden_dim,community_SAGE_param_num_layers,community_SAGE_param_residual,community_SAGE_param_norm_type,community_SAGE_param_agg_type,community_SAGE_param_patience,community_MLP_accuracy,community_MLP_train_time,community_MLP_metrics_macro_precision,community_MLP_metrics_macro_recall,community_MLP_metrics_macro_f1,community_MLP_metrics_weighted_precision,community_MLP_metrics_weighted_recall,community_MLP_metrics_weighted_f1,community_MLP_final_train_loss,community_MLP_final_val_loss,community_MLP_best_val_acc,community_MLP_epochs_trained,community_MLP_best_val_score,community_MLP_n_trials,community_MLP_param_lr,community_MLP_param_weight_decay,community_MLP_param_dropout,community_MLP_param_hidden_dim,community_MLP_param_num_layers,community_MLP_param_patience,community_RandomForest_accuracy,community_RandomForest_train_time,community_RandomForest_metrics_macro_precision,community_RandomForest_metrics_macro_recall,community_RandomForest_metrics_macro_f1,community_RandomForest_metrics_weighted_precision,community_RandomForest_metrics_weighted_recall,community_RandomForest_metrics_weighted_f1,community_RandomForest_best_val_score,community_RandomForest_n_trials,community_RandomForest_param_n_estimators,community_RandomForest_param_max_depth,community_RandomForest_param_min_samples_split,community_RandomForest_param_min_samples_leaf,community_RandomForest_param_max_features,distribution_type,power_law_target_avg_degree,exponential_rate,exponential_target_avg_degree,uniform_min_factor,uniform_max_factor,uniform_target_avg_degree,max_mean_community_deviation,max_max_community_deviation,parameter_search_range,max_parameter_search_attempts,max_retries
10_0,10,0,20250515_121128,7,61,32,0.054951398677542326,0.08,0.9979774555582603,0.05263502546942729,4,0.0,1,0.30000000000000004,0.8547269564623318,0.1972842074784457,0.08196721311475409,61,4.918032786885246,0.18213981228750548,2.2661702529924765,1,61,0.07692307978868484,0.8999888896942139,0.016666666666666666,0.16666666666666666,0.030303030303030304,0.007692307692307693,0.07692307692307693,0.013986013986013986,1.7671496868133545,2.232863664627075,0.0833333358168602,52,0.3333333432674408,15,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.1538461595773697,0.8896570205688477,0.11904761904761904,0.09523809523809523,0.10476190476190476,0.19230769230769232,0.15384615384615385,0.16923076923076924,0.0017937171505764127,6.07895040512085,0.25,99,0.5,15,0.00853618986286683,0.0004138040112561013,0.2523068845866854,32,2,False,batch,sum,98,0.1538461595773697,0.37349915504455566,0.06944444444444443,0.2222222222222222,0.09523809523809523,0.07051282051282051,0.15384615384615385,0.0879120879120879,1.086363434791565,2.0240318775177,0.25,55,0.5,15,0.0007309539835912913,3.8234752246751835e-05,0.40592644736118977,128,3,44,0.3076923076923077,0.22913122177124023,0.17777777777777778,0.3333333333333333,0.2222222222222222,0.1948717948717949,0.3076923076923077,0.23076923076923078,0.4166666666666667,15,198,3,7,2,,power_law,7.293167878546387,,,,,,0.1,0.2,1.5,100,15
11_0,11,0,20250515_121155,7,67,32,0.06491251098404795,0.07964601769911504,0.8030118815263205,0.02634242277049534,10,0.0,1,0.4000000000000001,0.871520418552703,0.22115641754828586,0.05110809588421529,67,3.373134328358209,0.027860696517412936,,1,67,0.1428571492433548,1.4124810695648193,0.07142857142857142,0.11904761904761904,0.08843537414965986,0.08928571428571429,0.14285714285714285,0.10884353741496598,1.9388201236724854,1.9861948490142822,0.23076924681663513,82,0.3076923191547394,15,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.1428571492433548,0.674191951751709,0.08333333333333333,0.10416666666666666,0.09166666666666667,0.11904761904761904,0.14285714285714285,0.1285714285714286,0.7233816385269165,3.4799387454986572,0.1538461595773697,113,0.46153849363327026,15,0.0010903884523201113,0.0002547052623339115,0.28181480118964697,16,1,True,none,sum,40,0.1428571492433548,0.3511478900909424,0.07619047619047618,0.11904761904761904,0.08843537414965986,0.09999999999999999,0.14285714285714285,0.11224489795918369,0.8748165369033813,2.1160407066345215,0.3076923191547394,61,0.38461539149284363,15,0.0008407931655574886,7.704560035945591e-05,0.26097719403262726,128,2,54,0.07142857142857142,0.15244388580322266,0.02040816326530612,0.07142857142857142,0.03174603174603175,0.02040816326530612,0.07142857142857142,0.03174603174603175,0.23076923076923078,15,144,20,8,6,sqrt,uniform,,,,0.6029400390392732,1.2564365236790134,2.644923241356814,0.1,0.2,1.5,100,15
12_0,12,0,20250515_121228,14,98,32,0.05013186673761551,0.07317073170731707,0.3186089627636072,0.0262112620791025,4,0.0,2,0.5000000000000001,0.9691728450472736,0.8075012376183771,0.02243502051983584,86,1.9069767441860466,0.0,,5,60,0.0555555559694767,1.322357177734375,0.018181818181818184,0.045454545454545456,0.02597402597402598,0.022222222222222223,0.05555555555555555,0.03174603174603175,2.470338821411133,2.782273054122925,0.1764705926179886,79,0.23529411852359772,15,0.0004470608546778491,0.0002878805718308924,0.4187787356776066,16,3,False,batch,sum,75,0.0,0.7188272476196289,0.0,0.0,0.0,0.0,0.0,0.0,2.42834734916687,2.7284345626831055,0.05882352963089943,52,0.1764705926179886,15,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.1111111119389534,0.4952726364135742,0.0606060606060606,0.045454545454545456,0.05194805194805196,0.14814814814814814,0.1111111111111111,0.126984126984127,2.555100917816162,2.5868983268737793,0.1764705926179886,73,0.23529411852359772,15,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,72,0.0,0.1087484359741211,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,15,95,6,4,6,,exponential,,0.41030327806538236,3.385530443825331,,,,0.1,0.2,1.5,100,15
13_0,13,0,20250515_121302,12,94,32,0.13655470560097133,0.08984375,0.19629430231106704,0.08893319077592808,3,0.0,1,0.6000000000000001,0.9715241634939553,0.4437386906841184,0.058567833447723636,94,5.446808510638298,0.06301821545382574,,1,94,0.0,1.6093220710754395,0.0,0.0,0.0,0.0,0.0,0.0,2.2829034328460693,2.6487269401550293,0.1111111119389534,92,0.2222222238779068,15,0.0004470608546778491,0.0002878805718308924,0.4187787356776066,16,3,False,batch,sum,75,0.15000000596046448,1.2263782024383545,0.1111111111111111,0.11666666666666665,0.11363636363636363,0.13333333333333333,0.15,0.1409090909090909,0.989613950252533,2.6435060501098633,0.2222222238779068,119,0.2222222238779068,15,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.10000000149011612,0.7281358242034912,0.06944444444444443,0.1111111111111111,0.08333333333333333,0.075,0.1,0.08333333333333333,1.0473535060882568,3.0874080657958984,0.2222222238779068,108,0.2222222238779068,15,0.0026070247583707684,1.0994335574766187e-05,0.5849549260809972,16,1,67,0.0,0.20569682121276855,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,15,144,20,8,6,sqrt,exponential,,0.7748739381594419,4.739124400669568,,,,0.1,0.2,1.5,100,15
14_0,14,0,20250515_121424,11,74,32,0.1211154617795986,0.10967741935483871,0.8223391114568475,0.06199199893806706,2,0.0,2,0.7000000000000002,0.9181417595184733,0.46125246928446006,0.11477230655312846,74,8.378378378378379,0.12201744345707191,2.873855727462278,1,74,0.0625,2.632025957107544,0.05,0.05,0.05,0.0625,0.0625,0.0625,0.40354907512664795,3.8729844093322754,0.1428571492433548,224,0.3571428656578064,15,0.0035503048581283078,0.0007568292060167617,0.5474136752138244,32,1,False,batch,sum,86,0.125,1.3816912174224854,0.13333333333333333,0.15,0.11666666666666665,0.14583333333333334,0.125,0.11458333333333333,1.116024136543274,2.688465118408203,0.1428571492433548,98,0.3571428656578064,15,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.0625,0.4219217300415039,0.022727272727272728,0.09090909090909091,0.03636363636363637,0.015625,0.0625,0.025,2.2518203258514404,2.4192733764648438,0.0714285746216774,49,0.2142857313156128,15,0.0004066563313514797,1.5679933916722995e-05,0.4421165132560785,64,3,48,0.0,0.47040748596191406,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,15,267,13,8,1,sqrt,power_law,7.888220599953911,,,,,,0.1,0.2,1.5,100,15
15_0,15,0,20250515_121517,13,114,32,0.09151476653298617,0.09726962457337884,0.866663029010265,0.04465251685476315,7,0.0,2,0.8000000000000003,0.9095823496400838,0.17813093911177386,0.09097966154323862,114,10.280701754385966,0.1999587773314374,,1,114,0.25,6.929147243499756,0.15972222222222224,0.20833333333333334,0.15138888888888888,0.2465277777777778,0.25,0.2111111111111111,2.1783230304718018,2.5523269176483154,0.22727273404598236,300,0.27272728085517883,15,0.0004470608546778491,0.0002878805718308924,0.4187787356776066,16,3,False,batch,sum,75,0.0833333358168602,1.3318133354187012,0.08974358974358974,0.09615384615384616,0.05274725274725275,0.17361111111111113,0.08333333333333333,0.07857142857142857,0.07224491238594055,3.7810399532318115,0.13636364042758942,168,0.3181818127632141,15,0.0035503048581283078,0.0007568292060167617,0.5474136752138244,32,1,False,batch,sum,86,0.0416666679084301,0.8180720806121826,0.027777777777777776,0.020833333333333332,0.02380952380952381,0.05555555555555555,0.041666666666666664,0.04761904761904762,0.11294956505298615,5.117399215698242,0.13636364042758942,113,0.22727273404598236,15,0.007767353816237063,0.00023367493808810797,0.25384710572513136,16,2,70,0.08333333333333333,0.2778282165527344,0.05555555555555555,0.10416666666666667,0.06547619047619048,0.06944444444444443,0.08333333333333333,0.06845238095238096,0.22727272727272727,15,168,13,10,3,log2,exponential,,0.3256082976611967,3.967436374132546,,,,0.1,0.2,1.5,100,15
16_0,16,0,20250515_121551,14,62,32,0.11424620463380082,0.10588235294117647,0.01569493534244648,0.07131577302037678,4,0.0,3,0.9000000000000001,0.9404094700761403,0.24952762786166183,0.049678550555230856,59,2.8813559322033897,0.023325262308313152,,1,59,0.0,1.4641339778900146,0.0,0.0,0.0,0.0,0.0,0.0,0.544905960559845,3.3747599124908447,0.27272728085517883,142,0.3636363744735718,15,0.0035503048581283078,0.0007568292060167617,0.5474136752138244,32,1,False,batch,sum,86,0.0,0.49947667121887207,0.0,0.0,0.0,0.0,0.0,0.0,1.250558853149414,3.5790557861328125,0.09090909361839294,73,0.3636363744735718,15,0.0010903884523201113,0.0002547052623339115,0.28181480118964697,16,1,True,none,sum,40,0.07692307978868484,0.7046778202056885,0.07142857142857142,0.03571428571428571,0.047619047619047616,0.15384615384615385,0.07692307692307693,0.10256410256410256,0.4539795517921448,2.771529197692871,0.3636363744735718,132,0.1818181872367859,15,0.0026070247583707684,1.0994335574766187e-05,0.5849549260809972,16,1,67,0.0,0.1785140037536621,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,15,144,20,8,6,sqrt,exponential,,0.5878318469555064,2.8474965105420216,,,,0.1,0.2,1.5,100,15
17_0,17,0,20250515_121633,13,69,32,0.06096911508723192,0.08928571428571429,0.2762373249751531,0.06218121447322053,5,0.0,3,1.0000000000000002,0.888985746886425,0.3761537667953684,0.04774083546462063,69,3.246376811594203,0.025120772946859903,,1,69,0.06666667014360428,1.4975581169128418,0.022727272727272728,0.045454545454545456,0.0303030303030303,0.03333333333333333,0.06666666666666667,0.04444444444444444,0.6604921221733093,3.8870012760162354,0.3076923191547394,80,0.23076924681663513,15,0.0011986281799901185,0.00041198396246051877,0.5480456499617467,128,3,True,none,max,52,0.13333334028720856,1.966456413269043,0.2,0.2,0.2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.5469889044761658,2.8383188247680664,0.3076923191547394,171,0.3076923191547394,15,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.20000001788139343,0.5542223453521729,0.19444444444444442,0.20833333333333334,0.18055555555555555,0.2222222222222222,0.2,0.18888888888888886,0.8151193857192993,3.22994065284729,0.1538461595773697,99,0.1538461595773697,15,0.0026070247583707684,1.0994335574766187e-05,0.5849549260809972,16,1,67,0.2,0.12404918670654297,0.10909090909090909,0.18181818181818182,0.12121212121212123,0.09333333333333332,0.2,0.11111111111111112,0.23076923076923078,15,95,6,4,6,,exponential,,0.9257372588187912,2.871513517014261,,,,0.1,0.2,1.5,100,15
18_0,18,0,20250515_121708,9,104,32,0.10502300009563886,0.19714285714285715,0.41621703103231444,0.07512872651894592,9,0.0,2,0.2,0.9510275180225889,0.19200874946247826,0.13069454817027631,104,13.461538461538462,0.2217319565177814,,1,104,0.1818181872367859,1.5873537063598633,0.16666666666666669,0.17083333333333334,0.10625000000000001,0.26515151515151514,0.18181818181818182,0.13484848484848486,0.2514193654060364,3.7666664123535156,0.25,104,0.30000001192092896,15,0.00853618986286683,0.0004138040112561013,0.2523068845866854,32,2,False,batch,sum,98,0.09090909361839294,1.0864548683166504,0.12037037037037036,0.07777777777777778,0.052910052910052914,0.23484848484848486,0.09090909090909091,0.08874458874458875,1.8934175968170166,2.2959418296813965,0.20000000298023224,66,0.30000001192092896,15,0.00014096175149815865,0.0009413993046829941,0.4861223846483287,64,3,True,layer,mean,52,0.04545454680919647,0.7091994285583496,0.022222222222222223,0.05555555555555555,0.03174603174603175,0.018181818181818184,0.045454545454545456,0.02597402597402598,2.077561378479004,2.169025182723999,0.45000001788139343,94,0.30000001192092896,15,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,72,0.09090909090909091,0.3830745220184326,0.02638888888888889,0.1875,0.04583333333333334,0.014141414141414142,0.09090909090909091,0.024242424242424242,0.05,15,252,8,2,7,,uniform,,,,0.7863745109102045,1.1897833686693127,9.559878284446745,0.1,0.2,1.5,100,15
19_0,19,0,20250515_121738,10,94,32,0.14101675876828584,0.1864406779661017,0.11092023087480651,0.08168306961958838,2,0.0,1,0.30000000000000004,0.8958120247814126,0.22612882143752638,0.12148249828414551,94,11.297872340425531,0.10726968067393595,,1,94,0.0,1.2972400188446045,0.0,0.0,0.0,0.0,0.0,0.0,2.251356840133667,2.4978387355804443,0.1666666716337204,64,0.3333333432674408,15,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.05000000074505806,0.9195263385772705,0.05,0.05,0.05,0.05,0.05,0.05,2.1015639305114746,2.3684606552124023,0.1111111119389534,58,0.2222222238779068,15,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.10000000149011612,0.553969144821167,0.011764705882352941,0.1,0.021052631578947368,0.011764705882352941,0.1,0.021052631578947368,2.2399096488952637,2.3438501358032227,0.1666666716337204,73,0.2222222238779068,15,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,72,0.1,0.10502958297729492,0.013333333333333332,0.1,0.023529411764705882,0.013333333333333332,0.1,0.023529411764705882,0.05555555555555555,15,85,8,5,5,sqrt,uniform,,,,0.4218073136112869,1.394204297693622,2.1267045675589937,0.1,0.2,1.5,100,15
20_0,20,0,20250515_121816,8,72,32,0.09654533512030902,0.17120622568093385,0.0892221680572386,0.03398293720361264,3,0.0,2,0.4000000000000001,0.942840274414515,0.32630872782909215,0.10054773082942096,72,7.138888888888889,0.09325697450697448,,1,72,0.06666667014360428,2.5817511081695557,0.0625,0.125,0.08333333333333333,0.03333333333333333,0.06666666666666667,0.04444444444444444,0.4483070373535156,2.42299485206604,0.3571428656578064,276,0.2857142984867096,15,0.0035503048581283078,0.0007568292060167617,0.5474136752138244,32,1,False,batch,sum,86,0.20000001788139343,0.6561675071716309,0.21875,0.21875,0.175,0.2833333333333333,0.2,0.20444444444444443,0.12768183648586273,3.0312652587890625,0.3571428656578064,63,0.3571428656578064,15,0.002654334209893318,0.0004943018624063403,0.15565044444992462,32,2,False,batch,sum,62,0.06666667014360428,1.9536054134368896,0.008333333333333333,0.125,0.015625,0.0044444444444444444,0.06666666666666667,0.008333333333333333,1.6732685565948486,2.1722588539123535,0.1428571492433548,258,0.2857142984867096,15,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,72,0.06666666666666667,0.18362641334533691,0.010416666666666666,0.125,0.019230769230769232,0.005555555555555555,0.06666666666666667,0.010256410256410256,0.21428571428571427,15,144,20,8,6,sqrt,standard,,,,,,,0.1,0.2,1.5,100,15
21_0,21,0,20250515_121854,13,152,32,0.09104192693329895,0.17326448651749857,0.09135324272355583,0.06659480615106367,5,0.0,1,0.5000000000000001,0.8585503581327901,0.5702387594973478,0.1518821889159986,152,22.93421052631579,0.15375497130065574,,1,152,0.19354838132858276,1.800407886505127,0.15277777777777776,0.18888888888888888,0.16626984126984126,0.13978494623655913,0.1935483870967742,0.15944700460829495,0.5396215319633484,3.032172203063965,0.2666666805744171,120,0.30000001192092896,15,0.00853618986286683,0.0004138040112561013,0.2523068845866854,32,2,False,batch,sum,98,0.06451612710952759,1.0296604633331299,0.02820512820512821,0.057692307692307696,0.03736263736263737,0.034408602150537634,0.06451612903225806,0.04423963133640553,0.32930314540863037,4.308704853057861,0.13333334028720856,108,0.23333334922790527,15,0.002654334209893318,0.0004943018624063403,0.16208823854029333,32,2,False,batch,sum,85,0.06451612710952759,0.9161221981048584,0.037037037037037035,0.030555555555555558,0.03042328042328042,0.08243727598566307,0.06451612903225806,0.06605222734254992,0.0162076223641634,4.635851860046387,0.1666666716337204,124,0.20000001788139343,15,0.0010677482709481358,0.00015304852121831474,0.12322520635999887,128,3,87,0.0967741935483871,0.14205336570739746,0.048611111111111105,0.05833333333333333,0.046840958605664486,0.09408602150537634,0.0967741935483871,0.08349146110056925,0.16666666666666666,15,96,20,8,10,,uniform,,,,0.8882437243119556,0.9024480093295506,2.3920371597701884,0.1,0.2,1.5,100,15
23_0,23,0,20250515_122111,10,72,32,0.11577416277094615,0.19377162629757785,0.3725759655699046,0.03131676268460644,10,0.0,2,0.7000000000000002,0.8975739837400734,0.5125679481681787,0.11306729264475743,72,8.027777777777779,0.15731382814716144,,1,72,0.06666667014360428,2.314453363418579,0.1,0.1,0.1,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.9602105617523193,2.6407322883605957,0.1428571492433548,128,0.2857142984867096,15,0.0005611516415334506,0.0007969454818643932,0.4659969709057026,16,3,False,batch,mean,51,0.13333334028720856,0.8199594020843506,0.06666666666666667,0.15,0.09,0.06666666666666667,0.13333333333333333,0.08666666666666667,0.372219055891037,2.5753536224365234,0.2142857313156128,66,0.2857142984867096,15,0.0011986281799901185,0.00041198396246051877,0.5480456499617467,128,3,True,none,max,52,0.06666667014360428,0.31282567977905273,0.007692307692307693,0.1,0.014285714285714287,0.005128205128205128,0.06666666666666667,0.009523809523809525,1.5835984945297241,2.472102642059326,0.0,45,0.2142857313156128,15,0.0007309539835912913,3.8234752246751835e-05,0.40592644736118977,128,3,44,0.06666666666666667,0.10669541358947754,0.03333333333333333,0.1,0.05,0.02222222222222222,0.06666666666666667,0.03333333333333333,0.07142857142857142,15,95,6,4,6,,standard,,,,,,,0.1,0.2,1.5,100,15
24_0,24,0,20250515_122151,12,94,32,0.05948555600926292,0.18181818181818182,0.09301740926267499,0.028372835227718492,4,0.0,3,0.8000000000000003,0.8695480649758504,0.6147431596138646,0.060398078242964996,94,5.617021276595745,0.06614396242055813,,1,94,0.15000000596046448,2.395530939102173,0.1515151515151515,0.09090909090909091,0.10606060606060605,0.25,0.15,0.175,1.4756439924240112,2.782876491546631,0.1111111119389534,164,0.2777777910232544,15,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.20000000298023224,1.0408313274383545,0.07575757575757575,0.09696969696969697,0.08500590318772137,0.15833333333333333,0.2,0.17662337662337663,1.1583850383758545,2.949693202972412,0.0555555559694767,98,0.2222222238779068,15,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.05000000074505806,0.5556414127349854,0.01111111111111111,0.05,0.01818181818181818,0.01111111111111111,0.05,0.01818181818181818,0.3183567523956299,3.656367063522339,0.2222222238779068,95,0.2222222238779068,15,0.005368741214718693,0.00018877457901429103,0.23809694172477155,16,2,79,0.0,0.15587949752807617,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,15,144,20,8,6,sqrt,standard,,,,,,,0.1,0.2,1.5,100,15
25_0,25,0,20250515_122334,14,120,32,0.09639971658277646,0.17052023121387283,0.26132839594090185,0.044778254698202555,2,0.0,3,0.9000000000000001,0.8672516405242147,0.6558565838973766,0.0969187675070028,120,11.533333333333333,0.16345292970413788,1.8830945777596608,1,120,0.125,1.2242519855499268,0.10119047619047619,0.08928571428571429,0.08333333333333333,0.1388888888888889,0.125,0.11805555555555554,1.81307053565979,2.888028144836426,0.125,94,0.25,15,0.0009525889086580769,0.0009360540102485373,0.2210276357557502,32,2,False,layer,mean,71,0.0833333358168602,0.8003911972045898,0.049999999999999996,0.10714285714285714,0.06802721088435373,0.0375,0.08333333333333333,0.05158730158730159,2.3284099102020264,2.9661519527435303,0.125,58,0.2083333432674408,15,0.00014096175149815865,0.0009413993046829941,0.4861223846483287,64,3,True,layer,mean,52,0.0833333358168602,0.6811375617980957,0.013888888888888888,0.05555555555555555,0.022222222222222223,0.020833333333333332,0.08333333333333333,0.03333333333333333,0.1997392773628235,4.975121021270752,0.125,98,0.2083333432674408,15,0.0021137059440645744,4.201672054372529e-05,0.3600340105889054,64,3,93,0.041666666666666664,0.13594913482666016,0.006944444444444444,0.027777777777777776,0.011111111111111112,0.010416666666666666,0.041666666666666664,0.016666666666666666,0.16666666666666666,15,72,6,2,4,,exponential,7.614893498890901,0.6286453106884343,4.795451094863489,,,,0.1,0.2,1.5,100,15
26_0,26,0,20250515_122415,9,89,32,0.14103101525438602,0.1957547169811321,0.5867703924938955,0.03468568821225177,8,0.0,1,1.0000000000000002,0.9255176041003054,0.5578301551554058,0.10827374872318693,89,9.52808988764045,0.22805235884491284,,1,89,0.05263157933950424,0.8970403671264648,0.011111111111111112,0.05555555555555555,0.01851851851851852,0.010526315789473684,0.05263157894736842,0.01754385964912281,1.2138317823410034,2.216035842895508,0.23529411852359772,53,0.29411765933036804,15,0.0011986281799901185,0.00041198396246051877,0.5480456499617467,128,3,True,none,max,52,0.15789473056793213,1.1876153945922852,0.10493827160493827,0.1388888888888889,0.10750360750360749,0.13450292397660818,0.15789473684210525,0.1319207108680793,0.8997267484664917,2.2695796489715576,0.23529411852359772,115,0.23529411852359772,15,0.0011207606211860567,7.309539835912905e-05,0.24561457009902096,16,2,True,batch,mean,97,0.15789473056793213,0.929354190826416,0.10416666666666666,0.11458333333333333,0.10714285714285715,0.14912280701754385,0.15789473684210525,0.15037593984962408,0.005712687503546476,3.2156050205230713,0.3529411852359772,133,0.4117647111415863,15,0.0010677482709481358,0.00015304852121831474,0.12322520635999887,128,3,87,0.10526315789473684,0.12303400039672852,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.29411764705882354,15,85,8,5,5,sqrt,exponential,,0.5251529565331641,3.4488393007203286,,,,0.1,0.2,1.5,100,15
27_0,27,0,20250515_122453,7,117,32,0.07446007122307943,0.12195121951219512,0.5172721697543106,0.09876607171008905,7,0.0,1,0.2,0.9572347657115933,0.44387573579452433,0.018125552608311227,117,2.1025641025641026,0.037615807480874945,1.612884673100486,1,117,0.0416666679084301,2.4087419509887695,0.014285714285714287,0.07142857142857142,0.02380952380952381,0.008333333333333333,0.041666666666666664,0.01388888888888889,1.7295912504196167,1.9159862995147705,0.21739131212234497,186,0.3478260934352875,15,0.0003706738565258466,0.0006853293979159164,0.3537341616694093,32,2,False,layer,max,63,0.0416666679084301,0.8845727443695068,0.02040816326530612,0.023809523809523808,0.021978021978021976,0.03571428571428571,0.041666666666666664,0.03846153846153846,1.8367527723312378,1.8309850692749023,0.3913043439388275,67,0.43478262424468994,15,0.00014096175149815865,0.0009413993046829941,0.4861223846483287,64,3,True,layer,mean,52,0.125,0.6311488151550293,0.01948051948051948,0.14285714285714285,0.03428571428571429,0.017045454545454544,0.125,0.030000000000000002,0.026542292907834053,4.005903720855713,0.30434784293174744,90,0.3478260934352875,15,0.0010677482709481358,0.00015304852121831474,0.12322520635999887,128,3,87,0.125,0.35648655891418457,0.29464285714285715,0.11190476190476188,0.11979949874686717,0.3828125,0.125,0.14926900584795325,0.2608695652173913,15,230,16,8,4,sqrt,power_law,7.735490370811613,,,,,,0.1,0.2,1.5,100,15
28_0,28,0,20250515_122545,5,139,32,0.10964579851931988,0.3073770491803279,0.8773097361930356,0.026560859296655012,4,0.0,3,0.30000000000000004,0.9066022715845468,0.30658145060798636,0.10176206860598477,139,14.043165467625899,0.11851763110952007,,1,139,0.41379308700561523,2.187028169631958,0.4866666666666667,0.3888888888888889,0.4309863339275104,0.5091954022988505,0.41379310344827586,0.4552574425799577,0.04035690426826477,1.2583677768707275,0.7407407760620117,159,0.7407407760620117,15,0.009099061962969302,1.028002961790561e-05,0.10377365965814661,32,2,False,batch,max,82,0.48275861144065857,1.7685086727142334,0.43153846153846154,0.48666666666666664,0.4052941176470588,0.48209549071618035,0.4827586206896552,0.4391480730223124,0.002406519604846835,0.9097198247909546,0.7777777910232544,193,0.7777777910232544,15,0.00853618986286683,0.0004138040112561013,0.2523068845866854,32,2,False,batch,sum,98,0.13793103396892548,0.4893784523010254,0.042105263157894736,0.16,0.06666666666666667,0.03629764065335753,0.13793103448275862,0.057471264367816084,0.0715087279677391,2.536104202270508,0.29629629850387573,70,0.37037038803100586,15,0.0017643967683381545,4.589824181495648e-05,0.13177917514301182,64,3,63,0.27586206896551724,0.0834968090057373,0.23487179487179488,0.2877777777777778,0.2267909867909868,0.27259062776304155,0.27586206896551724,0.2373228304262787,0.2222222222222222,15,58,19,4,7,,standard,,,,,,,0.1,0.2,1.5,100,15
