experiment_id,combination,repeat,timestamp,num_communities,num_nodes,feature_dim,feature_signal,randomness_factor,min_connection_strength,min_component_size,indirect_influence,node_count,edge_count,avg_degree,avg_communities_per_node,clustering_coefficient,triangle_count,triangle_density,homophily,power_law_exponent,density,connected_components,largest_component_size,GCN_accuracy,GCN_train_time,GCN_metrics_macro_precision,GCN_metrics_macro_recall,GCN_metrics_macro_f1,GCN_metrics_weighted_precision,GCN_metrics_weighted_recall,GCN_metrics_weighted_f1,GCN_final_train_loss,GCN_final_val_loss,GCN_best_val_acc,GCN_epochs_trained,MLP_accuracy,MLP_train_time,MLP_metrics_macro_precision,MLP_metrics_macro_recall,MLP_metrics_macro_f1,MLP_metrics_weighted_precision,MLP_metrics_weighted_recall,MLP_metrics_weighted_f1,MLP_final_train_loss,MLP_final_val_loss,MLP_best_val_acc,MLP_epochs_trained,RandomForest_accuracy,RandomForest_train_time,RandomForest_metrics_macro_precision,RandomForest_metrics_macro_recall,RandomForest_metrics_macro_f1,RandomForest_metrics_weighted_precision,RandomForest_metrics_weighted_recall,RandomForest_metrics_weighted_f1
0_0,0,0,20250430_105302,12,147,32,0.0,0.3379193693822973,0.04202829293519947,7,0.3657781255204105,147,903,12.285714285714286,1.0,0.2014403043872197,929.0,0.0017911368609796305,0.042081949058693245,0.48456794195938624,0.08414872798434442,1,1.0,0.10000000894069672,1.1367242336273193,0.01,0.1,0.01818181818181818,0.010000000000000002,0.1,0.01818181818181818,1.5736784934997559,3.0286202430725098,0.10344827175140381,105,0.03333333507180214,0.4377787113189697,0.003333333333333333,0.1,0.0064516129032258064,0.0011111111111111111,0.03333333333333333,0.002150537634408602,0.1190381720662117,4.056346416473389,0.10344827175140381,101,0.06666666666666667,0.14332079887390137,0.013986013986013986,0.0606060606060606,0.022727272727272728,0.015384615384615385,0.06666666666666667,0.025
1_0,1,0,20250430_105305,14,176,32,0.0,0.21713192793843183,0.05488454644142936,4,0.15299820437861827,176,1010,11.477272727272727,1.0,0.06793900104570658,264.0,0.00029556650246305416,0.1910891089108911,0.06324302337556176,0.06558441558441558,1,1.0,0.1111111119389534,1.6098928451538086,0.11819727891156462,0.13333333333333333,0.08492063492063492,0.14781746031746032,0.1111111111111111,0.10401234567901235,1.144357681274414,2.725759267807007,0.3142857253551483,186,0.0,0.5228316783905029,0.0,0.0,0.0,0.0,0.0,0.0,0.1443403959274292,4.831628322601318,0.17142857611179352,122,0.05555555555555555,0.16713833808898926,0.08035714285714286,0.03214285714285715,0.039560439560439566,0.1284722222222222,0.05555555555555555,0.06581196581196581
